"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-01","7.61","0.00","0.0","0.0",,"42","34",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-02","6.71","0.00","0.0","0.0",,"40","32",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-03","7.83","0.00","0.0","0.0",,"45","35",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-04","8.50","0.00","0.0","0.0",,"36","14",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-05","5.14","0.00","0.0","0.0",,"29","11",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-06","3.58","0.00","0.0","0.0",,"41","25",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-07","2.46","0.00","0.0","0.0",,"46","31",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-08","4.25","0.00","0.0","0.0",,"46","31",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-09","8.05","0.00","0.0","0.0",,"47","40","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-10","9.84","1.80","0.0","0.0",,"59","40","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-11","10.51","0.00","0.0","0.0",,"40","26",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-12","6.04","0.00","0.0","0.0",,"44","25",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-13","9.84","0.00","0.0","0.0",,"30","22",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-14","4.92","0.00","0.0","0.0",,"38","22",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-15","5.14","0.00","0.0","0.0",,"51","34",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-16","6.71","0.24","0.0","0.0",,"52","42","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-17","5.59","0.05","0.4","0.0",,"42","30","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-18","11.86","0.00","0.0","0.0",,"31","18",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-19","10.96","0.00","0.0","0.0",,"28","16",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-20","5.59","0.00","0.0","0.0",,"37","27",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-21","6.04","0.00","0.0","0.0",,"36","26",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-22","6.49","0.01","0.2","0.0",,"30","21",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-23","15.66","2.31","27.3","5.9",,"27","24","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-24","5.82","0.00","0.0","22.0",,"35","20",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-25","3.36","0.00","0.0","18.9",,"39","28",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-26","6.49","0.00","0.0","16.9",,"48","38",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-27","6.71","0.00","0.0","9.1",,"47","34",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-28","4.47","0.00","0.0","5.9",,"42","32",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-29","7.83","0.00","0.0","5.9",,"41","30",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-30","6.93","0.00","0.0","5.9",,"39","28",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-01-31","5.14","0.00","0.0","3.9",,"56","36",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-01","5.82","0.01","0.0","2.0",,"59","44",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-02","3.58","0.00","0.0","0.0",,"50","38",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-03","6.49","0.73","0.0","0.0",,"59","42","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-04","5.82","0.00","0.0","0.0",,"59","44","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-05","8.28","0.53","2.5","1.2",,"44","31","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-06","5.59","0.00","0.0","0.0",,"40","30",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-07","5.37","0.00","0.0","0.0",,"47","33",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-08","10.51","0.05","0.1","0.0",,"39","28","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-09","4.03","0.00","0.0","0.0",,"36","27",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-10","5.82","0.01","0.0","0.0",,"39","31","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-11","10.07","0.00","0.0","0.0",,"31","18",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-12","6.71","0.00","0.0","0.0",,"27","15",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-13","12.30","0.00","0.0","0.0",,"22","6",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-14","6.26","0.00","0.0","0.0",,"15","-1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-15","5.37","0.44","1.4","0.0",,"35","13","    1",,,,"    1","    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-16","7.83","1.01","0.0","0.0",,"54","35","    1","    1",,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-17","7.38","0.00","0.0","0.0",,"39","35",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-18","7.16","0.00","0.0","0.0",,"36","27",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-19","5.37","0.00","0.0","0.0",,"39","24",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-20","7.38","0.00","0.0","0.0",,"61","39",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-21","4.92","0.03","0.0","0.0",,"55","44",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-22","5.14","0.00","0.0","0.0",,"52","38",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-23","14.54","0.30","0.0","0.0",,"40","35","    1",,,"    1",,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-24","10.51","1.22","0.0","0.0",,"60","36","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-25","8.95","0.02","0.0","0.0",,"61","37","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-26","8.72","0.00","0.0","0.0",,"39","27",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-27","6.04","0.00","0.0","0.0",,"41","26",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-28","7.38","0.00","0.0","0.0",,"60","38",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-02-29","8.50","0.05","0.0","0.0",,"61","47",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-01","7.61","0.00","0.0","0.0",,"52","39",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-02","10.51","0.14","0.0","0.0",,"55","29","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-03","5.82","0.00","0.0","0.0",,"36","26",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-04","8.72","0.11","0.4","0.0",,"39","30","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-05","4.25","0.00","0.0","0.0",,"41","28",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-06","3.36","0.00","0.0","0.0",,"44","32",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-07","7.83","0.00","0.0","0.0",,"60","36",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-08","3.36","0.00","0.0","0.0",,"67","47",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-09","2.24","0.00","0.0","0.0",,"77","44",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-10","4.92","0.00","0.0","0.0",,"79","63",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-11","6.04","0.06","0.0","0.0",,"68","48","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-12","5.14","0.00","0.0","0.0",,"59","40",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-13","3.58","0.00","0.0","0.0",,"62","50",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-14","14.09","0.29","0.0","0.0",,"51","40","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-15","5.37","0.00","0.0","0.0",,"57","44","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-16","3.58","0.02","0.0","0.0",,"65","48",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-17","4.92","0.00","0.0","0.0",,"63","45",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-18","8.72","0.00","0.0","0.0",,"57","42",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-19","5.14","0.00","0.0","0.0",,"46","36",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-20","9.62","0.07","0.0","0.0",,"43","32","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-21","8.05","0.06","0.5","0.0",,"50","32","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-22","6.93","0.00","0.0","0.0",,"56","35",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-23","6.04","0.00","0.0","0.0",,"71","48",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-24","9.17","0.00","0.0","0.0",,"55","44","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-25","3.80","0.04","0.0","0.0",,"72","44","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-26","6.49","0.00","0.0","0.0",,"55","38",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-27","5.59","0.00","0.0","0.0",,"55","43",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-28","10.07","0.38","0.0","0.0",,"62","42","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-29","11.63","0.00","0.0","0.0",,"53","40",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-30","5.37","0.00","0.0","0.0",,"56","37",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-03-31","6.71","0.00","0.0","0.0",,"73","49",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-01","6.71","0.02","0.0","0.0",,"79","61",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-02","4.92","0.16","0.0","0.0",,"61","49",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-03","12.75","0.09","0.0","0.0",,"50","34",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-04","7.16","0.47","0.0","0.0",,"45","29","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-05","8.28","0.00","0.0","0.0",,"43","26",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-06","6.04","0.00","0.0","0.0",,"48","30",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-07","6.93","0.09","0.0","0.0",,"58","48",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-08","7.16","0.01","0.0","0.0",,"50","40",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-09","6.49","0.11","0.0","0.0",,"43","36",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-10","4.92","0.00","0.0","0.0",,"50","31",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-11","6.93","0.01","0.0","0.0",,"65","43",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-12","5.82","0.20","0.0","0.0",,"59","45","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-13","4.47","0.00","0.0","0.0",,"58","40",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-14","6.49","0.00","0.0","0.0",,"62","43",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-15","3.80","0.00","0.0","0.0",,"65","42",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-16","4.92","0.00","0.0","0.0",,"68","43",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-17","2.91","0.00","0.0","0.0",,"75","44",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-18","3.80","0.00","0.0","0.0",,"82","51",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-19","7.61","0.00","0.0","0.0",,"73","55",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-20","6.04","0.00","0.0","0.0",,"69","49",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-21","5.59","0.00","0.0","0.0",,"73","49",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-22","4.25","0.00","0.0","0.0",,"79","62",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-23","7.16","0.16","0.0","0.0",,"71","54","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-24","5.82","0.00","0.0","0.0",,"68","47",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-25","4.03","0.00","0.0","0.0",,"69","50",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-26","7.16","0.24","0.0","0.0",,"60","47","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-27","4.25","0.00","0.0","0.0",,"62","46",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-28","4.70","0.00","0.0","0.0",,"59","48",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-29","5.82","0.05","0.0","0.0",,"58","45","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-04-30","5.82","0.00","0.0","0.0",,"65","46",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-01","4.92","0.16","0.0","0.0",,"51","45","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-02","2.24","0.04","0.0","0.0",,"60","45","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-03","6.04","0.61","0.0","0.0",,"56","51","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-04","8.72","0.01","0.0","0.0",,"52","48","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-05","8.28","0.00","0.0","0.0",,"57","46","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-06","7.83","0.54","0.0","0.0",,"54","48","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-07","4.47","0.00","0.0","0.0",,"60","48","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-08","4.70","0.16","0.0","0.0",,"66","49","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-09","5.14","0.00","0.0","0.0",,"72","52",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-10","4.92","0.00","0.0","0.0",,"63","50",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-11","2.46","0.00","0.0","0.0",,"76","50",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-12","3.36","0.00","0.0","0.0",,"80","56",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-13",,"0.25","0.0","0.0",,"65","57",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-14",,"0.00","0.0","0.0",,"73","56",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-15",,"0.00","0.0","0.0",,"59","46",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-16",,"0.00","0.0","0.0",,"66","43",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-17","3.80","0.00","0.0","0.0",,"64","52",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-18",,"0.00","0.0","0.0",,"68","52",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-19","1.34","0.00","0.0","0.0",,"73","54",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-20","4.47","0.00","0.0","0.0",,"76","53",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-21","3.80","0.04","0.0","0.0",,"66","54",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-22","3.58","0.09","0.0","0.0",,"70","52","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-23","2.46","0.02","0.0","0.0",,"78","56",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-24","2.01","0.18","0.0","0.0",,"73","58","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-25","4.25","0.00","0.0","0.0",,"88","61",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-26","3.58","0.00","0.0","0.0",,"90","69",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-27","3.80","0.00","0.0","0.0",,"87","73",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-28","4.47","0.00","0.0","0.0",,"92","71",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-29","4.92","0.00","0.0","0.0",,"87","70","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-30","3.13","1.65","0.0","0.0",,"82","68","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-05-31","3.13","0.00","0.0","0.0",,"85","71","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-01","6.04","0.00","0.0","0.0",,"83","66",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-02","4.70","0.00","0.0","0.0",,"78","62",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-03","1.34","0.04","0.0","0.0",,"70","63","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-04","2.46","0.40","0.0","0.0",,"83","66","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-05","3.36","0.91","0.0","0.0",,"71","65","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-06","5.59","0.00","0.0","0.0",,"83","65","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-07","5.14","0.00","0.0","0.0",,"85","64",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-08","7.61","0.45","0.0","0.0",,"67","52","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-09","8.95","0.00","0.0","0.0",,"71","54",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-10","5.37","0.00","0.0","0.0",,"77","57",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-11","3.36","0.00","0.0","0.0",,"88","59",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-12","8.05","0.00","0.0","0.0",,"83","62",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-13","7.38","0.00","0.0","0.0",,"74","57",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-14","4.25","0.00","0.0","0.0",,"79","58",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-15","2.46","0.00","0.0","0.0",,"85","62",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-16","1.79","0.22","0.0","0.0",,"74","65","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-17","4.70","0.00","0.0","0.0",,"78","63",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-18","2.68","0.00","0.0","0.0",,"87","61",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-19","2.91","0.00","0.0","0.0",,"88","66",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-20","3.13","0.00","0.0","0.0",,"84","64",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-21","4.92","0.00","0.0","0.0",,"87","72",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-22","4.03","0.00","0.0","0.0",,"86","68",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-23","2.01","0.00","0.0","0.0",,"83","69",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-24","6.26","0.00","0.0","0.0",,"84","67",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-25","3.58","0.00","0.0","0.0",,"86","64",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-26","2.46","0.00","0.0","0.0",,"87","67",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-27","4.92","0.45","0.0","0.0",,"83","67","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-28","3.58","0.12","0.0","0.0",,"76","68","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-29","2.24","0.01","0.0","0.0",,"83","67","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-06-30","2.91","0.00","0.0","0.0",,"85","67",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-01","3.36","0.83","0.0","0.0",,"79","66","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-02","5.37","0.00","0.0","0.0",,"76","63","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-03","3.13","0.00","0.0","0.0",,"78","64",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-04","3.13","0.49","0.0","0.0",,"84","66","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-05","2.91","0.66","0.0","0.0",,"86","69","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-06","2.46","0.00","0.0","0.0",,"91","75",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-07","2.01","0.04","0.0","0.0",,"89","77","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-08","5.37","0.08","0.0","0.0",,"86","67","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-09","4.03","0.53","0.0","0.0",,"72","65","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-10","4.25","0.00","0.0","0.0",,"80","66","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-11","3.36","0.00","0.0","0.0",,"81","65",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-12","4.25","0.00","0.0","0.0",,"82","68",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-13","4.70","0.00","0.0","0.0",,"85","71",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-14","2.91","0.62","0.0","0.0",,"88","73","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-15","4.47","0.00","0.0","0.0",,"88","79",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-16","4.25","0.00","0.0","0.0",,"90","75",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-17","2.68","0.00","0.0","0.0",,"89","75",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-18","5.82","0.35","0.0","0.0",,"93","72","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-19","4.92","0.00","0.0","0.0",,"83","73",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-20","3.13","0.00","0.0","0.0",,"85","68",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-21","5.14","0.00","0.0","0.0",,"90","71",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-22","6.49","0.00","0.0","0.0",,"94","74",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-23","4.92","0.00","0.0","0.0",,"96","80",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-24","4.03","0.00","0.0","0.0",,"94","75",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-25","3.36","1.00","0.0","0.0",,"93","73","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-26","4.25","0.00","0.0","0.0",,"89","72","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-27","2.01","0.00","0.0","0.0",,"91","74",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-28","3.13","0.00","0.0","0.0",,"95","75","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-29","4.25","1.09","0.0","0.0",,"85","69","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-30","3.58","0.25","0.0","0.0",,"84","73","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-07-31","4.25","1.08","0.0","0.0",,"78","71","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-01","4.92","0.00","0.0","0.0",,"80","69","    1",,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-02","6.93","0.00","0.0","0.0",,"79","68",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-03","2.91","0.00","0.0","0.0",,"80","66",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-04","2.01","0.00","0.0","0.0",,"81","67",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-05","3.80","0.00","0.0","0.0",,"83","69",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-06","5.14","0.05","0.0","0.0",,"87","72","    1",,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-07","4.03","0.00","0.0","0.0",,"86","70",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2016-08-08","1.34","0.00","0.0","0.0",,"86","71",,,,,,
